# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Oct  3 09:14:11 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,glat,glon,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
Kepler-1038 b,Kepler-1038,1,2,0,Transit,2016,148.46033820,0.00068940,-0.00068940,0,0.523800,,,0,3.530,0.520,-0.390,0,12.20000,,,0,M-R relationship,0.000000,,,0,285,,,0,89.660,,,0,,5335.00,253.32,-212.93,0,0.83,0.09,-0.06,0,0.87,0.07,-0.06,0,[Fe/H],4.55,0.04,-0.08,0,19h55m53.32s,298.9721472,+44d07m56.46s,44.1323499,8.06131,78.79138,584.1360000,9.9390000,-9.6180000,15.0300000,0.2290000,-0.2290000,12.7820000,0.0220000,-0.0220000,14.8561000,0.0003060,-0.0003060
Kepler-1038 c,Kepler-1038,1,2,0,Transit,2021,7.12765980,,,0,0.069200,,,0,1.416,,,0,2.59000,,,0,M-R relationship,0.000000,,,0,784,,,0,89.670,,,0,,5159.00,82.00,-82.00,0,0.82,0.06,-0.04,0,0.87,0.04,-0.05,0,[Fe/H],4.55,0.03,-0.06,0,19h55m53.32s,298.9721472,+44d07m56.46s,44.1323499,8.06131,78.79138,584.1360000,9.9390000,-9.6180000,15.0300000,0.2290000,-0.2290000,12.7820000,0.0220000,-0.0220000,14.8561000,0.0003060,-0.0003060
Kepler-1039 b,Kepler-1039,1,1,0,Transit,2016,0.93488424,0.00000087,-0.00000087,0,0.018400,,,0,1.460,0.090,-0.220,0,2.73000,,,0,M-R relationship,0.000000,,,0,2080,,,0,78.540,,,0,,4870.00,194.18,-173.27,0,0.74,0.04,-0.04,0,0.79,0.05,-0.04,0,[Fe/H],4.60,0.03,-0.04,0,19h53m18.39s,298.3266169,+45d18m55.52s,45.3154212,9.04999,79.59565,306.9100000,1.9450000,-1.9210000,14.4380000,0.0690000,-0.0690000,11.7530000,0.0190000,-0.0190000,14.0958000,0.0003000,-0.0003000
Kepler-104 b,Kepler-104,2,3,0,Transit,2014,11.42754800,0.00001500,-0.00001500,0,0.094000,,,0,3.100,0.530,-0.530,0,19.60000,14.50000,-12.40000,0,Mass,0.000000,,,0,852,,,0,87.760,,,0,,5711.00,74.00,-74.00,0,1.35,0.22,-0.22,0,0.82,0.03,-0.03,0,[M/H],4.11,0.10,-0.10,0,19h10m25.12s,287.6046621,+42d09m59.44s,42.1665104,14.56786,73.18543,400.7850000,4.4830000,-4.3860000,12.6970000,0.0800000,-0.0800000,11.2090000,0.0110000,-0.0110000,12.5697000,0.0002100,-0.0002100
Kepler-104 c,Kepler-104,2,3,0,Transit,2014,23.66820500,0.00005600,-0.00005600,0,0.153000,,,0,3.130,0.550,-0.550,0,7.14431,3.89355,-3.89355,0,Msini,0.000000,,,0,668,,,0,87.950,,,0,,5711.00,74.00,-74.00,0,1.35,0.22,-0.22,0,0.82,0.03,-0.03,0,[M/H],4.11,0.10,-0.10,0,19h10m25.12s,287.6046621,+42d09m59.44s,42.1665104,14.56786,73.18543,400.7850000,4.4830000,-4.3860000,12.6970000,0.0800000,-0.0800000,11.2090000,0.0110000,-0.0110000,12.5697000,0.0002100,-0.0002100
Kepler-104 d,Kepler-104,2,3,0,Transit,2014,51.75539400,0.00016000,-0.00016000,0,0.257000,,,0,3.580,0.610,-0.610,0,5.54022,4.62828,-4.62828,0,Msini,0.000000,,,0,515,,,0,89.140,,,0,,5711.00,74.00,-74.00,0,1.35,0.22,-0.22,0,0.82,0.03,-0.03,0,[M/H],4.11,0.10,-0.10,0,19h10m25.12s,287.6046621,+42d09m59.44s,42.1665104,14.56786,73.18543,400.7850000,4.4830000,-4.3860000,12.6970000,0.0800000,-0.0800000,11.2090000,0.0110000,-0.0110000,12.5697000,0.0002100,-0.0002100
Kepler-1040 b,Kepler-1040,1,1,0,Transit,2016,201.12140000,0.00194500,-0.00194500,0,0.655900,,,0,2.080,0.180,-0.100,0,4.98000,,,0,M-R relationship,0.000000,,,0,300,,,0,90.000,,,0,,5694.00,78.24,-65.65,0,0.96,0.06,-0.05,0,0.98,0.04,-0.04,0,[Fe/H],4.47,0.04,-0.06,0,18h52m27.30s,283.1137663,+48d07m52.60s,48.1312774,19.68957,77.78923,482.1190000,3.2670000,-3.2230000,13.6140000,0.1600000,-0.1600000,11.7720000,0.0180000,-0.0180000,13.3216000,0.0003600,-0.0003600
Kepler-1041 b,Kepler-1041,1,1,0,Transit,2016,24.75764210,0.00011120,-0.00011120,0,0.168800,,,0,2.940,0.620,-0.530,0,8.96000,,,0,M-R relationship,0.000000,,,0,644,,,0,86.170,,,0,,5957.00,107.73,-105.23,0,1.08,0.23,-0.11,0,1.06,0.07,-0.07,0,[Fe/H],4.40,0.08,-0.15,0,19h35m31.62s,293.8817361,+49d40m59.31s,49.6831419,13.74396,82.10329,1485.8200000,38.1400000,-36.3100000,14.5760000,0.1950000,-0.1950000,13.0340000,0.0330000,-0.0330000,14.4422000,0.0002430,-0.0002430
Kepler-1042 b,Kepler-1042,1,1,0,Transit,2016,10.13202575,0.00003028,-0.00003028,0,0.075600,,,0,2.190,0.110,-0.160,0,5.43000,,,0,M-R relationship,0.000000,,,0,574,,,0,89.930,,,0,,4815.00,86.89,-79.62,0,0.72,0.03,-0.05,0,0.75,0.04,-0.05,0,[Fe/H],4.61,0.03,-0.03,0,19h14m40.55s,288.6689428,+39d49m26.38s,39.8239935,12.87587,71.32404,659.0000000,32.1350000,-48.9080000,16.0040000,0.1490000,-0.1490000,13.3680000,0.0350000,-0.0350000,15.6716000,0.0015300,-0.0015300
Kepler-1043 b,Kepler-1043,1,1,0,Transit,2016,38.50533980,0.00017850,-0.00017850,0,0.215900,,,0,2.550,0.390,-0.240,0,7.04000,,,0,M-R relationship,0.000000,,,0,532,,,0,89.040,,,0,,5629.00,73.19,-67.58,0,0.90,0.10,-0.07,0,0.92,0.05,-0.06,0,[Fe/H],4.50,0.05,-0.11,0,18h46m39.11s,281.6629579,+47d34m06.93s,47.5685927,20.43192,76.89006,903.3320000,15.4830000,-14.9780000,14.9490000,0.1720000,-0.1720000,13.1950000,0.0210000,-0.0210000,14.7617000,0.0002630,-0.0002630
Kepler-1044 b,Kepler-1044,1,1,0,Transit,2016,6.77408868,0.00001867,-0.00001867,0,0.074100,,,0,2.670,0.620,-0.290,0,7.61000,,,0,M-R relationship,0.000000,,,0,1058,,,0,89.920,,,0,,5985.00,112.26,-124.51,0,1.11,0.25,-0.12,0,1.08,0.08,-0.07,0,[Fe/H],4.38,0.08,-0.16,0,19h32m34.66s,293.1444017,+46d39m58.38s,46.6662155,12.86311,79.09551,1278.9600000,41.3200000,-41.3200000,15.4780000,0.0810000,-0.0810000,13.9030000,0.0730000,-0.0730000,15.3061000,0.0004540,-0.0004540
Kepler-1045 b,Kepler-1045,1,1,0,Transit,2016,26.41045478,0.00007194,-0.00007194,0,0.161600,,,0,2.690,0.210,-0.160,0,7.70000,,,0,M-R relationship,0.000000,,,0,512,,,0,89.250,,,0,,5301.00,56.01,-59.81,0,0.82,0.06,-0.05,0,0.86,0.04,-0.05,0,[Fe/H],4.55,0.04,-0.07,0,18h56m43.98s,284.1832668,+45d04m26.72s,45.0740897,17.95838,75.01611,942.4850000,23.9590000,-22.8180000,15.8790000,0.2980000,-0.2980000,13.7570000,0.0560000,-0.0560000,15.5490000,0.0004990,-0.0004990
Kepler-1046 b,Kepler-1046,1,1,0,Transit,2016,14.37508035,0.00004094,-0.00004094,0,0.116700,,,0,1.710,0.120,-0.110,0,3.57000,,,0,M-R relationship,0.000000,,,0,786,,,0,86.300,,,0,,5913.00,72.81,-81.92,0,1.04,0.07,-0.06,0,1.04,0.04,-0.04,0,[Fe/H],4.42,0.04,-0.06,0,19h47m01.39s,296.7558056,+46d59m53.81s,46.9982799,10.81847,80.55238,721.5340000,,,13.3470000,0.0800000,-0.0800000,11.7300000,0.0180000,-0.0180000,13.2479000,0.0002900,-0.0002900
Kepler-1047 b,Kepler-1047,1,2,0,Transit,2016,56.18868870,0.00027560,-0.00027560,0,0.293900,,,0,2.090,0.260,-0.170,0,5.02000,,,0,M-R relationship,0.000000,,,0,503,,,0,88.560,,,0,,5754.00,83.64,-75.60,0,1.13,0.14,-0.09,0,1.08,0.05,-0.04,0,[Fe/H],4.37,0.07,-0.09,0,19h14m35.10s,288.6462564,+50d47m20.27s,50.7889645,17.25221,81.73967,817.6470000,9.9640000,-9.7310000,13.4600000,0.1260000,-0.1260000,11.8030000,0.0260000,-0.0260000,13.3291000,0.0002450,-0.0002450
Kepler-1047 c,Kepler-1047,1,2,0,Transit,2016,3.18897601,0.00002038,-0.00002038,0,0.043400,,,0,0.990,0.130,-0.090,0,0.93700,,,0,M-R relationship,0.000000,,,0,1309,,,0,86.090,,,0,,5754.00,83.64,-75.60,0,1.13,0.14,-0.09,0,1.08,0.05,-0.04,0,[Fe/H],4.37,0.07,-0.09,0,19h14m35.10s,288.6462564,+50d47m20.27s,50.7889645,17.25221,81.73967,817.6470000,9.9640000,-9.7310000,13.4600000,0.1260000,-0.1260000,11.8030000,0.0260000,-0.0260000,13.3291000,0.0002450,-0.0002450
Kepler-1048 b,Kepler-1048,1,1,0,Transit,2016,6.92101021,0.00002415,-0.00002415,0,0.059000,,,0,1.610,0.090,-0.080,0,3.22000,,,0,M-R relationship,0.000000,,,0,619,,,0,84.600,,,0,,4651.00,59.42,-62.38,0,0.70,0.03,-0.03,0,0.75,0.03,-0.04,0,[Fe/H],4.62,0.02,-0.03,0,18h47m35.59s,281.8983042,+42d09m56.56s,42.1657112,18.49110,71.53877,556.0060000,5.9145000,-5.9145000,15.1380000,0.1260000,-0.1260000,12.4470000,0.0160000,-0.0160000,14.8444000,0.0003630,-0.0003630
Kepler-1049 b,Kepler-1049,1,1,0,Transit,2016,3.27346074,0.00000531,-0.00000531,0,0.034900,,,0,0.950,0.100,-0.160,0,0.80900,,,0,M-R relationship,0.000000,,,0,625,,,0,88.100,,,0,,3864.00,42.03,-41.50,0,0.49,0.03,-0.03,0,0.51,0.03,-0.03,0,[Fe/H],4.77,0.02,-0.03,0,19h09m23.27s,287.3469567,+47d46m22.47s,47.7729078,16.90892,78.48205,162.0060000,0.4230000,-0.4230000,14.6950000,0.0690000,-0.0690000,11.1800000,0.0110000,-0.0110000,14.1559000,0.0003520,-0.0003520
Kepler-105 b,Kepler-105,1,2,0,Transit,2013,5.41220000,0.00002000,-0.00002000,0,0.066000,0.003000,-0.003000,0,4.810,1.530,-1.530,0,5.10000,6.30000,-4.10000,0,Mass,0.470000,0.050000,-0.470000,0,1418,228,-228,0,85.940,1.870,-3.880,0,,6397.00,95.00,-95.00,0,1.58,0.53,-0.37,0,1.28,0.12,-0.19,0,[Fe/H],4.15,0.20,-0.23,0,19h11m32.94s,287.8872376,+46d16m34.04s,46.2761224,15.99895,77.18475,459.2230000,5.5170000,-5.3910000,12.9810000,0.0920000,-0.0920000,11.5030000,0.0130000,-0.0130000,12.8025000,0.0002310,-0.0002310
Kepler-105 c,Kepler-105,1,2,0,Transit,2014,7.12620000,0.00020000,-0.00020000,0,0.071100,,,0,1.310,0.070,-0.070,0,4.60000,0.92000,-0.85000,0,Mass,0.000000,,,0,997,,,0,84.020,,,0,,5827.00,94.00,-94.00,0,0.89,0.04,-0.04,0,0.96,0.05,-0.05,0,[Fe/H],4.43,0.09,-0.06,0,19h11m32.94s,287.8872376,+46d16m34.04s,46.2761224,15.99895,77.18475,459.2230000,5.5170000,-5.3910000,12.9810000,0.0920000,-0.0920000,11.5030000,0.0130000,-0.0130000,12.8025000,0.0002310,-0.0002310
Kepler-1050 b,Kepler-1050,1,2,0,Transit,2016,15.37875460,0.00006915,-0.00006915,0,0.131300,,,0,1.600,0.480,-0.180,0,3.19000,,,0,M-R relationship,0.000000,,,0,1039,,,0,89.140,,,0,,6010.00,90.67,-99.65,0,1.13,0.29,-0.12,0,1.09,0.08,-0.07,0,[Fe/H],4.37,0.08,-0.18,0,18h51m42.00s,282.9249847,+48d37m35.05s,48.6264015,19.96859,78.24401,490.4880000,3.5090000,-3.4610000,13.1980000,0.0920000,-0.0920000,11.7170000,0.0190000,-0.0190000,13.0723000,0.0003650,-0.0003650
Kepler-1050 c,Kepler-1050,1,2,0,Transit,2016,21.12845690,0.00011200,-0.00011200,0,0.162200,,,0,1.480,0.350,-0.160,0,2.79000,,,0,M-R relationship,0.000000,,,0,935,,,0,89.480,,,0,,6010.00,90.67,-99.65,0,1.13,0.29,-0.12,0,1.09,0.08,-0.07,0,[Fe/H],4.37,0.08,-0.18,0,18h51m42.00s,282.9249847,+48d37m35.05s,48.6264015,19.96859,78.24401,490.4880000,3.5090000,-3.4610000,13.1980000,0.0920000,-0.0920000,11.7170000,0.0190000,-0.0190000,13.0723000,0.0003650,-0.0003650
Kepler-1051 b,Kepler-1051,1,1,0,Transit,2016,25.96200249,0.00008634,-0.00008634,0,0.189100,,,0,3.400,1.230,-0.670,0,11.50000,,,0,M-R relationship,0.000000,,,0,850,,,0,89.960,,,0,,6675.00,270.59,-222.60,0,1.73,0.62,-0.34,0,1.43,0.22,-0.16,0,[Fe/H],4.12,0.14,-0.21,0,19h40m37.95s,295.1581062,+40d53m55.75s,40.8988186,8.93139,74.55033,829.3430000,10.3600000,-10.1120000,13.2120000,0.0570000,-0.0570000,12.0100000,0.0250000,-0.0250000,13.1159000,0.0002760,-0.0002760
Kepler-1052 b,Kepler-1052,1,2,0,Transit,2016,34.85382760,0.00012600,-0.00012600,0,0.204600,,,0,2.930,0.540,-0.310,0,8.91000,,,0,M-R relationship,0.000000,,,0,522,,,0,89.370,,,0,,5888.00,160.50,-173.27,0,1.03,0.19,-0.11,0,1.03,0.08,-0.07,0,[Fe/H],4.42,0.08,-0.13,0,19h41m22.26s,295.3427300,+46d36m07.97s,46.6022134,11.48700,79.73343,943.4440000,17.1980000,-17.1980000,14.9320000,0.0920000,-0.0920000,13.3050000,0.0340000,-0.0340000,14.8614000,0.0005480,-0.0005480
Kepler-1052 c,Kepler-1052,1,2,0,Transit,2023,180.92172900,0.00282600,-0.00282600,0,0.613500,,,0,2.300,0.540,-0.190,0,5.90000,,,0,M-R relationship,0.000000,,,0,302,,,0,89.990,,,0,,5818.00,139.00,-157.00,0,0.85,0.20,-0.07,0,0.94,0.09,-0.12,0,[Fe/H],4.55,0.04,-0.17,0,19h41m22.26s,295.3427300,+46d36m07.97s,46.6022134,11.48700,79.73343,943.4440000,17.1980000,-17.1980000,14.9320000,0.0920000,-0.0920000,13.3050000,0.0340000,-0.0340000,14.8614000,0.0005480,-0.0005480
Kepler-1053 b,Kepler-1053,1,1,0,Transit,2016,2.41435165,0.00000254,-0.00000254,0,0.031500,,,0,0.980,0.050,-0.040,0,0.90400,,,0,M-R relationship,0.000000,,,0,953,,,0,89.120,,,0,,4529.00,81.74,-98.25,0,0.69,0.03,-0.03,0,0.74,0.03,-0.04,0,[Fe/H],4.63,0.02,-0.03,0,19h25m40.47s,291.4186349,+39d07m38.52s,39.1273664,10.66077,71.61836,151.1290000,0.3890000,-0.3870000,13.5760000,0.1030000,-0.1030000,10.5850000,0.0180000,-0.0180000,13.2088000,0.0002710,-0.0002710
Kepler-1054 b,Kepler-1054,1,1,0,Transit,2016,4.30655689,0.00001426,-0.00001426,0,0.054000,,,0,2.630,1.150,-0.530,0,7.41000,,,0,M-R relationship,0.000000,,,0,1177,,,0,77.070,,,0,,6209.00,106.61,-147.02,0,1.34,0.58,-0.20,0,1.22,0.18,-0.10,0,[Fe/H],4.26,0.12,-0.25,0,19h22m24.27s,290.6011085,+44d33m22.90s,44.5563604,13.56194,76.35333,1090.5100000,22.9500000,-22.0400000,14.1430000,0.1370000,-0.1370000,12.6930000,0.0190000,-0.0190000,14.0850000,0.0002350,-0.0002350
Kepler-1055 b,Kepler-1055,1,1,0,Transit,2016,2.29503623,0.00000347,-0.00000347,0,0.033100,,,0,1.230,0.070,-0.060,0,2.04000,,,0,M-R relationship,0.000000,,,0,1304,,,0,89.140,,,0,,5723.00,76.28,-61.68,0,0.94,0.04,-0.04,0,0.98,0.03,-0.04,0,[Fe/H],4.49,0.03,-0.04,0,19h21m56.83s,290.4867838,+44d55m57.15s,44.9325410,13.79347,76.66971,389.3970000,2.4630000,-2.4330000,13.1940000,0.0920000,-0.0920000,11.5690000,0.0160000,-0.0160000,13.0728000,0.0007320,-0.0007320
Kepler-1056 b,Kepler-1056,1,1,0,Transit,2016,27.49560600,0.00014570,-0.00014570,0,0.162900,,,0,3.010,1.330,-0.600,0,9.32000,,,0,M-R relationship,0.000000,,,0,590,,,0,88.870,,,0,,6127.00,199.75,-285.27,0,1.20,0.51,-0.21,0,1.12,0.20,-0.12,0,[Fe/H],4.33,0.12,-0.25,0,19h58m06.24s,299.5259832,+46d53m57.32s,46.8992561,9.12162,81.40572,982.5100000,19.3375000,-19.3375000,14.7720000,0.1720000,-0.1720000,12.8270000,0.0190000,-0.0190000,14.5601000,0.0002850,-0.0002850
Kepler-1057 b,Kepler-1057,1,1,0,Transit,2016,14.08827448,0.00004045,-0.00004045,0,0.113800,,,0,3.360,1.100,-0.520,0,11.20000,,,0,M-R relationship,0.000000,,,0,724,,,0,89.710,,,0,,5987.00,293.78,-296.99,0,1.10,0.36,-0.17,0,1.07,0.15,-0.11,0,[Fe/H],4.38,0.11,-0.18,0,19h49m48.51s,297.4521311,+41d33m29.09s,41.5580816,7.74149,75.97794,1201.8200000,46.3800000,-43.1100000,15.8250000,0.3090000,-0.3090000,13.9240000,0.0430000,-0.0430000,15.6076000,0.0006150,-0.0006150
Kepler-1058 b,Kepler-1058,1,1,0,Transit,2016,110.96546000,0.00114600,-0.00114600,0,0.367900,,,0,2.720,0.110,-0.320,0,7.85000,,,0,M-R relationship,0.000000,,,0,239,,,0,89.140,,,0,,4644.00,89.85,-112.73,0,0.69,0.03,-0.04,0,0.73,0.04,-0.05,0,[Fe/H],4.63,0.02,-0.03,0,19h38m22.95s,294.5956256,+45d52m30.20s,45.8750556,11.61179,78.83189,491.9970000,,,15.8690000,0.1030000,-0.1030000,13.0050000,0.0280000,-0.0280000,15.5037000,0.0009700,-0.0009700
Kepler-1059 b,Kepler-1059,1,1,0,Transit,2016,3.76419105,0.00000954,-0.00000954,0,0.044000,,,0,1.730,0.120,-0.150,0,3.64000,,,0,M-R relationship,0.000000,,,0,908,,,0,88.830,,,0,,4906.00,81.53,-62.34,0,0.72,0.04,-0.06,0,0.75,0.04,-0.06,0,[Fe/H],4.61,0.04,-0.04,0,19h16m52.85s,289.2202147,+41d42m23.18s,41.7064385,13.28303,73.25895,713.1670000,16.2520000,-15.5550000,15.7850000,0.2400000,-0.2400000,13.3510000,0.0350000,-0.0350000,15.4894000,0.0006000,-0.0006000
Kepler-106 b,Kepler-106,1,4,0,Transit,2014,6.16486000,,,0,0.064888,,,0,0.820,0.110,-0.110,0,5.30000,,,1,Mass,0.000000,,,0,1021,,,0,86.690,,,0,,5858.00,114.00,-114.00,0,1.04,0.17,-0.17,0,1.00,0.06,-0.06,0,[Fe/H],4.41,0.14,-0.14,0,20h03m27.36s,300.8640060,+44d20m15.18s,44.3375497,7.00333,79.67079,444.3220000,6.1010000,-5.9410000,12.9230000,0.0800000,-0.0800000,11.4310000,0.0180000,-0.0180000,12.8391000,0.0001860,-0.0001860
Kepler-106 c,Kepler-106,1,4,0,Transit,2014,13.57080000,,,0,0.109803,,,0,2.500,0.320,-0.320,0,10.44000,3.20000,-3.20000,0,Mass,0.000000,,,0,785,,,0,87.070,,,0,,5858.00,114.00,-114.00,0,1.04,0.17,-0.17,0,1.00,0.06,-0.06,0,[Fe/H],4.41,0.14,-0.14,0,20h03m27.36s,300.8640060,+44d20m15.18s,44.3375497,7.00333,79.67079,444.3220000,6.1010000,-5.9410000,12.9230000,0.0800000,-0.0800000,11.4310000,0.0180000,-0.0180000,12.8391000,0.0001860,-0.0001860
Kepler-106 d,Kepler-106,1,4,0,Transit,2014,23.98020000,,,0,0.160490,,,0,0.950,0.130,-0.130,0,8.10000,,,1,Mass,0.000000,,,0,649,,,0,85.450,,,0,,5858.00,114.00,-114.00,0,1.04,0.17,-0.17,0,1.00,0.06,-0.06,0,[Fe/H],4.41,0.14,-0.14,0,20h03m27.36s,300.8640060,+44d20m15.18s,44.3375497,7.00333,79.67079,444.3220000,6.1010000,-5.9410000,12.9230000,0.0800000,-0.0800000,11.4310000,0.0180000,-0.0180000,12.8391000,0.0001860,-0.0001860
Kepler-106 e,Kepler-106,1,4,0,Transit,2014,43.84450000,,,0,0.239969,,,0,2.560,0.330,-0.330,0,11.17000,5.80000,-5.80000,0,Mass,0.000000,,,0,531,,,0,88.270,,,0,,5858.00,114.00,-114.00,0,1.04,0.17,-0.17,0,1.00,0.06,-0.06,0,[Fe/H],4.41,0.14,-0.14,0,20h03m27.36s,300.8640060,+44d20m15.18s,44.3375497,7.00333,79.67079,444.3220000,6.1010000,-5.9410000,12.9230000,0.0800000,-0.0800000,11.4310000,0.0180000,-0.0180000,12.8391000,0.0001860,-0.0001860
Kepler-1060 b,Kepler-1060,1,1,0,Transit,2016,46.87793670,0.00030500,-0.00030500,0,0.249500,,,0,2.380,0.450,-0.290,0,6.26000,,,0,M-R relationship,0.000000,,,0,484,,,0,87.750,,,0,,5797.00,180.98,-198.61,0,0.99,0.19,-0.11,0,0.99,0.08,-0.07,0,[Fe/H],4.44,0.08,-0.13,0,19h04m06.05s,286.0252285,+39d37m51.31s,39.6309204,14.65459,70.29069,946.5650000,20.8270000,-19.9630000,14.8270000,0.1260000,-0.1260000,12.9640000,0.0300000,-0.0300000,14.6366000,0.0003950,-0.0003950
Kepler-1061 b,Kepler-1061,1,1,0,Transit,2016,2.75798267,0.00000388,-0.00000388,0,0.038400,,,0,1.980,0.110,-0.370,0,4.58000,,,0,M-R relationship,0.000000,,,0,1332,,,0,80.180,,,0,,6067.00,71.81,-59.04,0,1.07,0.06,-0.05,0,1.09,0.04,-0.04,0,[Fe/H],4.42,0.03,-0.04,0,19h44m55.21s,296.2300306,+50d16m30.75s,50.2752091,12.66062,83.34317,543.3750000,4.3910000,-4.3230000,13.3190000,0.1140000,-0.1140000,11.9340000,0.0190000,-0.0190000,13.2037000,0.0002900,-0.0002900
